split_id,iteration,is_lookahead,p1x,p1y,p2x,p2y,p3x,p3y,split_sx,split_sy,split_tx,split_ty,c1_1x,c1_1y,c1_2x,c1_2y,c1_3x,c1_3y,c2_1x,c2_1y,c2_2x,c2_2y,c2_3x,c2_3y
1134,1353,1,994641805,1004046950,994896368,1004777194,994862013,1004736517,994896368,1004777194,994725473,1004308953,994896368,1004777194,994862013,1004736517,994725473,1004308953,994896368,1004777194,994725473,1004308953,994641805,1004046950
1135,1354,1,994641805,1004046950,994862013,1004736517,994825321,1004693072,994862013,1004736517,994716227,1004308977,994862013,1004736517,994825321,1004693072,994716227,1004308977,994862013,1004736517,994716227,1004308977,994641805,1004046950
1136,1355,1,994641805,1004046950,994825321,1004693072,994778300,1004637399,994641805,1004046950,994808382,1004673016,994641805,1004046950,994825321,1004693072,994808382,1004673016,994641805,1004046950,994808382,1004673016,994778300,1004637399
1137,1356,1,994641805,1004046950,994778300,1004637399,994722204,1004570979,994778300,1004637399,994681951,1004308619,994778300,1004637399,994722204,1004570979,994681951,1004308619,994778300,1004637399,994681951,1004308619,994641805,1004046950
1138,1357,1,994641805,1004046950,994722204,1004570979,994669974,1004509138,994722204,1004570979,994657732,1004308285,994722204,1004570979,994669974,1004509138,994657732,1004308285,994722204,1004570979,994657732,1004308285,994641805,1004046950
1139,1358,1,994641805,1004046950,994669974,1004509138,994627387,1004458714,994669974,1004509138,994632642,1004308619,994669974,1004509138,994627387,1004458714,994632642,1004308619,994669974,1004509138,994632642,1004308619,994641805,1004046950
1140,1359,1,994641805,1004046950,994627387,1004458714,994591866,1004416657,994627387,1004458714,994606479,1004308476,994627387,1004458714,994591866,1004416657,994606479,1004308476,994627387,1004458714,994606479,1004308476,994641805,1004046950
1141,1360,1,994641805,1004046950,994591866,1004416657,994558100,1004376676,994591866,1004416657,994575328,1004308810,994591866,1004416657,994558100,1004376676,994575328,1004308810,994591866,1004416657,994575328,1004308810,994641805,1004046950
1142,1361,1,994641805,1004046950,994558100,1004376676,994548353,1004365136,994558100,1004376676,994564889,1004308833,994558100,1004376676,994548353,1004365136,994564889,1004308833,994558100,1004376676,994564889,1004308833,994641805,1004046950
1143,1362,1,994641805,1004046950,994548353,1004365136,994533618,1004347689,994548353,1004365136,994547578,1004308881,994548353,1004365136,994533618,1004347689,994547578,1004308881,994548353,1004365136,994547578,1004308881,994641805,1004046950
1144,1363,1,994641805,1004046950,994533618,1004347689,994060379,1003787364,994641805,1004046950,994515079,1004325739,994641805,1004046950,994533618,1004347689,994515079,1004325739,994641805,1004046950,994515079,1004325739,994060379,1003787364
1145,1364,1,994926299,1004173967,995515979,1005510827,995301341,1005151399,995515979,1005510827,994977516,1004307449,995515979,1005510827,995301341,1005151399,994977516,1004307449,995515979,1005510827,994977516,1004307449,994926299,1004173967
1146,1365,1,994926299,1004173967,995301341,1005151399,995279974,1005115617,995301341,1005151399,994976443,1004307473,995301341,1005151399,995279974,1005115617,994976443,1004307473,995301341,1005151399,994976443,1004307473,994926299,1004173967
1147,1366,1,994926299,1004173967,995279974,1005115617,995031755,1004699955,995279974,1005115617,994953166,1004307974,995279974,1005115617,995031755,1004699955,994953166,1004307974,995279974,1005115617,994953166,1004307974,994926299,1004173967
1148,1367,1,994926299,1004173967,995031755,1004699955,994976329,1004607139,995031755,1004699955,994941785,1004308046,995031755,1004699955,994976329,1004607139,994941785,1004308046,995031755,1004699955,994941785,1004308046,994926299,1004173967
1149,1368,1,994926299,1004173967,994976329,1004607139,994957401,1004575442,994976329,1004607139,994936678,1004307951,994976329,1004607139,994957401,1004575442,994936678,1004307951,994976329,1004607139,994936678,1004307951,994926299,1004173967
1150,1369,1,994926299,1004173967,994957401,1004575442,994937983,1004542925,994957401,1004575442,994930534,1004307712,994957401,1004575442,994937983,1004542925,994930534,1004307712,994957401,1004575442,994930534,1004307712,994926299,1004173967
1151,1370,1,994926299,1004173967,994937983,1004542925,994914737,1004503998,994937983,1004542925,994921598,1004308141,994937983,1004542925,994914737,1004503998,994921598,1004308141,994937983,1004542925,994921598,1004308141,994926299,1004173967
1152,1371,1,994926299,1004173967,994914737,1004503998,994868168,1004426013,994868168,1004426013,994921650,1004306669,994868168,1004426013,994926299,1004173967,994921650,1004306669,994868168,1004426013,994921650,1004306669,994914737,1004503998
1153,1372,1,994926299,1004173967,994868168,1004426013,994861351,1004414598,994868168,1004426013,994890161,1004307855,994868168,1004426013,994861351,1004414598,994890161,1004307855,994868168,1004426013,994890161,1004307855,994926299,1004173967
1154,1373,1,994926299,1004173967,994861351,1004414598,994857528,1004408197,994861351,1004414598,994887024,1004307736,994861351,1004414598,994857528,1004408197,994887024,1004307736,994861351,1004414598,994887024,1004307736,994926299,1004173967
1155,1374,1,994926299,1004173967,994857528,1004408197,994846340,1004389461,994857528,1004408197,994876549,1004308046,994857528,1004408197,994846340,1004389461,994876549,1004308046,994857528,1004408197,994876549,1004308046,994926299,1004173967
1156,1375,1,994926299,1004173967,994846340,1004389461,994835476,1004371269,994846340,1004389461,994864535,1004308141,994846340,1004389461,994835476,1004371269,994864535,1004308141,994846340,1004389461,994864535,1004308141,994926299,1004173967
1157,1376,1,994926299,1004173967,994835476,1004371269,994827651,1004358165,994835476,1004371269,994854454,1004308118,994835476,1004371269,994827651,1004358165,994854454,1004308118,994835476,1004371269,994854454,1004308118,994926299,1004173967
1158,1377,1,994926299,1004173967,994827651,1004358165,994816701,1004339828,994827651,1004358165,994837512,1004308332,994827651,1004358165,994816701,1004339828,994837512,1004308332,994827651,1004358165,994837512,1004308332,994926299,1004173967
1159,1378,1,994926299,1004173967,994816701,1004339828,994807964,1004325197,994807964,1004325197,994837512,1004308332,994807964,1004325197,994926299,1004173967,994837512,1004308332,994807964,1004325197,994837512,1004308332,994816701,1004339828
1160,1379,1,994926299,1004173967,994807964,1004325197,994641805,1004046950,994926299,1004173967,994801620,1004314575,994926299,1004173967,994807964,1004325197,994801620,1004314575,994926299,1004173967,994801620,1004314575,994641805,1004046950
1161,1380,1,995515979,1005510827,994926299,1004173967,994936497,1004178520,994926299,1004173967,994992668,1004307664,994926299,1004173967,994936497,1004178520,994992668,1004307664,994926299,1004173967,994992668,1004307664,995515979,1005510827
1162,1381,1,995515979,1005510827,994936497,1004178520,994994906,1004204597,994936497,1004178520,995036011,1004307640,994936497,1004178520,994994906,1004204597,995036011,1004307640,994936497,1004178520,995036011,1004307640,995515979,1005510827
1163,1382,1,995515979,1005510827,994994906,1004204597,995013117,1004212728,994994906,1004204597,995049755,1004307306,994994906,1004204597,995013117,1004212728,995049755,1004307306,994994906,1004204597,995049755,1004307306,995515979,1005510827
1164,1383,1,995515979,1005510827,995013117,1004212728,995036810,1004223306,995013117,1004212728,995068116,1004307426,995013117,1004212728,995036810,1004223306,995068116,1004307426,995013117,1004212728,995068116,1004307426,995515979,1005510827
1165,1385,1,995515979,1005510827,995041693,1004225486,995052384,1004230259,995041693,1004225486,995080285,1004307330,995041693,1004225486,995052384,1004230259,995080285,1004307330,995041693,1004225486,995080285,1004307330,995515979,1005510827
1166,1386,1,995515979,1005510827,995052384,1004230259,995066483,1004236554,995052384,1004230259,995091440,1004307306,995052384,1004230259,995066483,1004236554,995091440,1004307306,995052384,1004230259,995091440,1004307306,995515979,1005510827
1167,1387,1,995515979,1005510827,995066483,1004236554,995082478,1004243695,995515979,1005510827,995078163,1004241768,995515979,1005510827,995066483,1004236554,995078163,1004241768,995515979,1005510827,995078163,1004241768,995082478,1004243695
1168,1388,1,995515979,1005510827,995082478,1004243695,995101398,1004252142,995082478,1004243695,995119537,1004307211,995082478,1004243695,995101398,1004252142,995119537,1004307211,995082478,1004243695,995119537,1004307211,995515979,1005510827
1169,1390,1,995515979,1005510827,995104384,1004253475,995126541,1004263368,995104384,1004253475,995140296,1004307426,995104384,1004253475,995126541,1004263368,995140296,1004307426,995104384,1004253475,995140296,1004307426,995515979,1005510827
1170,1391,1,995515979,1005510827,995126541,1004263368,995152100,1004274779,995126541,1004263368,995161711,1004307426,995126541,1004263368,995152100,1004274779,995161711,1004307426,995126541,1004263368,995161711,1004307426,995515979,1005510827
1171,1395,1,995515979,1005510827,995204028,1004297963,995529752,1004443387,995515979,1005510827,995215708,1004303178,995515979,1005510827,995204028,1004297963,995215708,1004303178,995515979,1005510827,995215708,1004303178,995529752,1004443387
1172,1396,1,995478812,1008391261,993054675,1003882785,993124866,1003929214,993054675,1003882785,993326758,1004311911,993054675,1003882785,993124866,1003929214,993326758,1004311911,993054675,1003882785,993326758,1004311911,995478812,1008391261
1173,1397,1,995478812,1008391261,993124866,1003929214,993165370,1003956005,993124866,1003929214,993351024,1004311935,993124866,1003929214,993165370,1003956005,993351024,1004311935,993124866,1003929214,993351024,1004311935,995478812,1008391261
1174,1399,1,995478812,1008391261,993165687,1003956215,993294398,1004041352,993165687,1003956215,993430231,1004311840,993165687,1003956215,993294398,1004041352,993430231,1004311840,993165687,1003956215,993430231,1004311840,995478812,1008391261
1175,1400,1,995478812,1008391261,993294398,1004041352,993335548,1004068570,993294398,1004041352,993455917,1004311339,993294398,1004041352,993335548,1004068570,993455917,1004311339,993294398,1004041352,993455917,1004311339,995478812,1008391261
1176,1401,1,995478812,1008391261,993335548,1004068570,993347862,1004076716,993335548,1004068570,993463672,1004311196,993335548,1004068570,993347862,1004076716,993463672,1004311196,993335548,1004068570,993463672,1004311196,995478812,1008391261
1177,1402,1,995478812,1008391261,993347862,1004076716,993372169,1004092793,993347862,1004076716,993479241,1004311267,993347862,1004076716,993372169,1004092793,993479241,1004311267,993347862,1004076716,993479241,1004311267,995478812,1008391261
1178,1403,1,995478812,1008391261,993372169,1004092793,993460040,1004150916,995478812,1008391261,993417825,1004122993,995478812,1008391261,993372169,1004092793,993417825,1004122993,995478812,1008391261,993417825,1004122993,993460040,1004150916
1179,1404,1,995478812,1008391261,993460040,1004150916,993480124,1004164201,993460040,1004150916,993549583,1004311100,993460040,1004150916,993480124,1004164201,993549583,1004311100,993460040,1004150916,993549583,1004311100,995478812,1008391261
1180,1405,1,995478812,1008391261,993480124,1004164201,993520082,1004190631,993480124,1004164201,993576212,1004311005,993480124,1004164201,993520082,1004190631,993576212,1004311005,993480124,1004164201,993576212,1004311005,995478812,1008391261
1181,1406,1,995478812,1008391261,993520082,1004190631,993558344,1004215940,993520082,1004190631,993602125,1004311124,993520082,1004190631,993558344,1004215940,993602125,1004311124,993520082,1004190631,993602125,1004311124,995478812,1008391261
1182,1407,1,995478812,1008391261,993558344,1004215940,993569438,1004223278,993558344,1004215940,993609593,1004310933,993558344,1004215940,993569438,1004223278,993609593,1004310933,993558344,1004215940,993609593,1004310933,995478812,1008391261
1183,1408,1,995478812,1008391261,993569438,1004223278,993608961,1004249421,993569438,1004223278,993636807,1004311100,993569438,1004223278,993608961,1004249421,993636807,1004311100,993569438,1004223278,993636807,1004311100,995478812,1008391261
1184,1409,1,995478812,1008391261,993608961,1004249421,993681918,1004297678,993608961,1004249421,993687809,1004311100,993608961,1004249421,993681918,1004297678,993687809,1004311100,993608961,1004249421,993687809,1004311100,995478812,1008391261
1185,1411,1,995478812,1008391261,993695329,1004306549,995515979,1005510827,995478812,1008391261,993696555,1004307360,995478812,1008391261,993695329,1004306549,993696555,1004307360,995478812,1008391261,993696555,1004307360,995515979,1005510827
1186,1412,1,993133011,1190190821,993054763,1004091180,993106742,1004183387,993054763,1004091180,993106760,1004312938,993054763,1004091180,993106742,1004183387,993106760,1004312938,993054763,1004091180,993106760,1004312938,993133011,1190190821
1187,1413,1,993133011,1190190821,993106742,1004183387,993115136,1004198278,993106742,1004183387,993115147,1004312985,993106742,1004183387,993115136,1004198278,993115147,1004312985,993106742,1004183387,993115147,1004312985,993133011,1190190821
1188,1414,1,993133011,1190190821,993115136,1004198278,993120497,1004207788,993120497,1004207788,993115147,1004312985,993120497,1004207788,993133011,1190190821,993115147,1004312985,993120497,1004207788,993115147,1004312985,993115136,1004198278
